rental_id,duration,bike_id,end_date,end_station_id,end_station_name,start_date,start_station_id,start_station_name
64997537,960,7264,2017-05-15 06:35:00 UTC,496,"Devons Road, Bow",2017-05-15 06:19:00 UTC,489,"Christian Street, Whitechapel"
64997538,660,5457,2017-05-15 06:30:00 UTC,101,"Queen Street 1, Bank",2017-05-15 06:19:00 UTC,401,"Columbia Road, Shoreditch"
64997539,1140,1180,2017-05-15 06:38:00 UTC,154,"Waterloo Station 3, Waterloo",2017-05-15 06:19:00 UTC,134,"Wapping High Street, Wapping"
64997540,1140,13293,2017-05-15 06:38:00 UTC,99,"Old Quebec Street, Marylebone",2017-05-15 06:19:00 UTC,658,"Ethelburga Estate, Battersea Park"
64997541,720,14790,2017-05-15 06:31:00 UTC,340,"Bank of England Museum, Bank",2017-05-15 06:19:00 UTC,374,"Waterloo Station 1, Waterloo"
64997542,420,4068,2017-05-15 06:27:00 UTC,41,"Sun Street, Liverpool Street",2017-05-15 06:20:00 UTC,202,"Leman Street, Aldgate"
64997543,1260,12074,2017-05-15 06:41:00 UTC,126,"Museum of London, Barbican",2017-05-15 06:20:00 UTC,783,"Monier Road, Hackney Wick"
64997544,1080,10985,2017-05-15 06:38:00 UTC,732,"Duke Street Hill, London Bridge",2017-05-15 06:20:00 UTC,459,"Gunmakers Lane, Old Ford"
64997545,660,6657,2017-05-15 06:31:00 UTC,379,"Turquoise Island, Notting Hill",2017-05-15 06:20:00 UTC,657,"Blythe Road West, Shepherd's Bush"
64997547,180,11834,2017-05-15 06:23:00 UTC,498,"Bow Road Station, Bow",2017-05-15 06:20:00 UTC,471,"Hewison Street, Old Ford"
64997548,600,5794,2017-05-15 06:30:00 UTC,101,"Queen Street 1, Bank",2017-05-15 06:20:00 UTC,154,"Waterloo Station 3, Waterloo"
64997549,900,11459,2017-05-15 06:35:00 UTC,766,"Ram Street, Wandsworth",2017-05-15 06:20:00 UTC,720,"Star Road, West Kensington"
64997550,1020,14572,2017-05-15 06:38:00 UTC,551,"Montgomery Square, Canary Wharf",2017-05-15 06:21:00 UTC,531,"Twig Folly Bridge, Mile End"
64997551,240,1198,2017-05-15 06:25:00 UTC,510,"Westferry DLR, Limehouse",2017-05-15 06:21:00 UTC,542,"Salmon Lane, Limehouse"
64997552,1980,11542,2017-05-15 06:54:00 UTC,201,"Dorset Square, Marylebone",2017-05-15 06:21:00 UTC,451,"Hermitage Court, Wapping"
64997553,600,8479,2017-05-15 06:31:00 UTC,175,"Appold Street, Liverpool Street",2017-05-15 06:21:00 UTC,574,"Eagle Wharf Road, Hoxton"
64997554,720,4745,2017-05-15 06:33:00 UTC,120,"The Guildhall, Guildhall",2017-05-15 06:21:00 UTC,574,"Eagle Wharf Road, Hoxton"
64997556,4140,6020,2017-05-15 07:30:00 UTC,168,"Argyll Road, Kensington",2017-05-15 06:21:00 UTC,157,"Wright's Lane, Kensington"
64997557,360,13792,2017-05-15 06:27:00 UTC,388,"Southampton Street, Strand",2017-05-15 06:21:00 UTC,374,"Waterloo Station 1, Waterloo"
64997558,4140,8800,2017-05-15 07:30:00 UTC,168,"Argyll Road, Kensington",2017-05-15 06:21:00 UTC,157,"Wright's Lane, Kensington"
64997559,1200,2553,2017-05-15 06:41:00 UTC,126,"Museum of London, Barbican",2017-05-15 06:21:00 UTC,45,"Boston Place, Marylebone"
64997560,600,7906,2017-05-15 06:31:00 UTC,393,"Snow Hill, Farringdon",2017-05-15 06:21:00 UTC,70,"Calshot Street , King's Cross"
64997561,1560,8883,2017-05-15 06:48:00 UTC,340,"Bank of England Museum, Bank",2017-05-15 06:22:00 UTC,45,"Boston Place, Marylebone"
64997562,1560,8228,2017-05-15 06:48:00 UTC,101,"Queen Street 1, Bank",2017-05-15 06:22:00 UTC,333,"Palace Gardens Terrace, Notting Hill"
64997563,1380,9513,2017-05-15 06:45:00 UTC,19,"Taviton Street, Bloomsbury",2017-05-15 06:22:00 UTC,307,"Black Lion Gate, Kensington Gardens"
64997566,1800,14308,2017-05-15 06:52:00 UTC,80,"Webber Street , Southwark",2017-05-15 06:22:00 UTC,780,"Imperial Wharf Station, Sands End"
64997567,240,14209,2017-05-15 06:26:00 UTC,602,"Union Grove, Wandsworth Road",2017-05-15 06:22:00 UTC,725,"Thessaly Road North, Wandsworth Road"
64997568,540,11172,2017-05-15 06:31:00 UTC,71,"Newgate Street , St. Paul's",2017-05-15 06:22:00 UTC,154,"Waterloo Station 3, Waterloo"
64997569,720,13095,2017-05-15 06:34:00 UTC,101,"Queen Street 1, Bank",2017-05-15 06:22:00 UTC,154,"Waterloo Station 3, Waterloo"
64997570,840,8564,2017-05-15 06:36:00 UTC,341,"Craven Street, Strand",2017-05-15 06:22:00 UTC,104,"Crosswall, Tower"
64997571,540,9032,2017-05-15 06:31:00 UTC,136,"Queen Victoria Street, St. Paul's",2017-05-15 06:22:00 UTC,154,"Waterloo Station 3, Waterloo"
64997572,1620,4398,2017-05-15 06:50:00 UTC,180,"North Audley Street, Mayfair",2017-05-15 06:23:00 UTC,574,"Eagle Wharf Road, Hoxton"
64997574,480,2750,2017-05-15 06:31:00 UTC,340,"Bank of England Museum, Bank",2017-05-15 06:23:00 UTC,46,"Nesham Street, Wapping"
64997575,660,4959,2017-05-15 06:34:00 UTC,557,"King Edward Street, St Pauls",2017-05-15 06:23:00 UTC,361,"Waterloo Station 2, Waterloo"
64997576,780,9846,2017-05-15 06:36:00 UTC,120,"The Guildhall, Guildhall",2017-05-15 06:23:00 UTC,214,"Endsleigh Gardens, Euston"
64997577,420,4884,2017-05-15 06:30:00 UTC,115,"Braham Street, Aldgate",2017-05-15 06:23:00 UTC,511,"Sutton Street, Shadwell"
64997578,720,465,2017-05-15 06:35:00 UTC,71,"Newgate Street , St. Paul's",2017-05-15 06:23:00 UTC,154,"Waterloo Station 3, Waterloo"
64997579,900,2929,2017-05-15 06:38:00 UTC,41,"Sun Street, Liverpool Street",2017-05-15 06:23:00 UTC,518,"Antill Road, Mile End"
64997580,1380,13213,2017-05-15 06:46:00 UTC,71,"Newgate Street , St. Paul's",2017-05-15 06:23:00 UTC,231,"Queen's Gate (Central), South Kensington"
64997581,780,4422,2017-05-15 06:37:00 UTC,340,"Bank of England Museum, Bank",2017-05-15 06:24:00 UTC,511,"Sutton Street, Shadwell"
64997582,720,9094,2017-05-15 06:36:00 UTC,48,"Godliman Street, St. Paul's",2017-05-15 06:24:00 UTC,795,"Melton Street, Euston"
64997583,540,11537,2017-05-15 06:33:00 UTC,765,"Ranelagh Gardens, Fulham",2017-05-15 06:24:00 UTC,621,"Wandsworth Town Station, Wandsworth"
64997584,240,11883,2017-05-15 06:28:00 UTC,225,"Notting Hill Gate Station, Notting Hill",2017-05-15 06:24:00 UTC,661,"All Saints Church, Portobello"
64997585,360,6599,2017-05-15 06:30:00 UTC,405,"Gloucester Road Station, South Kensington",2017-05-15 06:24:00 UTC,277,"Kensington Church Street, Kensington"
64997586,600,7082,2017-05-15 06:34:00 UTC,101,"Queen Street 1, Bank",2017-05-15 06:24:00 UTC,154,"Waterloo Station 3, Waterloo"
64997587,1500,14708,2017-05-15 06:49:00 UTC,127,"Wood Street, Guildhall",2017-05-15 06:24:00 UTC,524,"Lancaster Gate , Bayswater"
64997588,540,887,2017-05-15 06:33:00 UTC,765,"Ranelagh Gardens, Fulham",2017-05-15 06:24:00 UTC,621,"Wandsworth Town Station, Wandsworth"
64997589,420,5988,2017-05-15 06:31:00 UTC,71,"Newgate Street , St. Paul's",2017-05-15 06:24:00 UTC,154,"Waterloo Station 3, Waterloo"
64997590,1020,3770,2017-05-15 06:41:00 UTC,104,"Crosswall, Tower",2017-05-15 06:24:00 UTC,154,"Waterloo Station 3, Waterloo"
64997591,480,602,2017-05-15 06:32:00 UTC,730,"Bridge Avenue, Hammersmith",2017-05-15 06:24:00 UTC,681,"Bishop's Avenue, Fulham"
64997592,360,10300,2017-05-15 06:30:00 UTC,550,"Harford Street, Mile End",2017-05-15 06:24:00 UTC,483,"Albert Gardens, Stepney"
64997593,1200,12201,2017-05-15 06:44:00 UTC,229,"Whitehall Place, Strand",2017-05-15 06:24:00 UTC,286,"St. John's Wood Road, St. John's Wood"
64997594,420,1026,2017-05-15 06:32:00 UTC,48,"Godliman Street, St. Paul's",2017-05-15 06:25:00 UTC,371,"King Edward Walk, Waterloo"
64997595,1020,3827,2017-05-15 06:42:00 UTC,341,"Craven Street, Strand",2017-05-15 06:25:00 UTC,94,"Bricklayers Arms, Borough"
64997596,660,71,2017-05-15 06:36:00 UTC,675,"Usk Road, Clapham Junction",2017-05-15 06:25:00 UTC,729,"St. Peter's Terrace, Fulham"
64997597,540,5251,2017-05-15 06:34:00 UTC,331,"Bunhill Row, Moorgate",2017-05-15 06:25:00 UTC,695,"Islington Green, Angel"
64997598,1080,14393,2017-05-15 06:43:00 UTC,221,"Horseferry Road, Westminster",2017-05-15 06:25:00 UTC,798,"Birkenhead Street, King's Cross"
64997599,1080,14913,2017-05-15 06:43:00 UTC,101,"Queen Street 1, Bank",2017-05-15 06:25:00 UTC,25,"Doric Way , Somers Town"
64997600,240,14860,2017-05-15 06:29:00 UTC,509,"Fore Street, Guildhall",2017-05-15 06:25:00 UTC,319,"Baldwin Street, St. Luke's"
64997601,240,532,2017-05-15 06:29:00 UTC,612,"Wandsworth Rd, Isley Court, Wandsworth Road",2017-05-15 06:25:00 UTC,670,"Ashley Crescent, Battersea"
64997602,420,6821,2017-05-15 06:32:00 UTC,572,"Greenland Road, Camden Town",2017-05-15 06:25:00 UTC,131,"Eversholt Street , Camden Town"
64997603,780,12513,2017-05-15 06:38:00 UTC,68,"Theobald's Road , Holborn",2017-05-15 06:25:00 UTC,45,"Boston Place, Marylebone"
64997604,900,4179,2017-05-15 06:40:00 UTC,349,"St. George Street, Mayfair",2017-05-15 06:25:00 UTC,568,"Bishop's Bridge Road West, Bayswater"
64997605,720,bike_id,2017-05-15 06:37:00 UTC,154,"Waterloo Station 3, Waterloo",2017-05-15 06:25:00 UTC,95,"Aldersgate Street, Barbican"
64997606,480,9624,2017-05-15 06:34:00 UTC,90,"Harrington Square 1, Camden Town",2017-05-15 06:26:00 UTC,329,"Prince Albert Road, The Regent's Park"
64997607,2220,11085,2017-05-15 07:03:00 UTC,657,"Blythe Road West, Shepherd's Bush",2017-05-15 06:26:00 UTC,647,"Richmond Way, Shepherd's Bush"
64997608,540,10074,2017-05-15 06:35:00 UTC,138,"Green Street, Mayfair",2017-05-15 06:26:00 UTC,368,"Harriet Street, Knightsbridge"
64997609,2220,13101,2017-05-15 07:03:00 UTC,657,"Blythe Road West, Shepherd's Bush",2017-05-15 06:26:00 UTC,647,"Richmond Way, Shepherd's Bush"
64997610,300,12004,2017-05-15 06:31:00 UTC,264,"Tysoe Street, Clerkenwell",2017-05-15 06:26:00 UTC,14,"Belgrove Street , King's Cross"
64997611,420,12459,2017-05-15 06:33:00 UTC,427,"Cheapside, Bank",2017-05-15 06:26:00 UTC,202,"Leman Street, Aldgate"
64997612,1500,14918,2017-05-15 06:51:00 UTC,166,"Seville Street, Knightsbridge",2017-05-15 06:26:00 UTC,535,"Gloucester Avenue, Camden Town"
64997613,180,10138,2017-05-15 06:29:00 UTC,320,"Queen Mother Sports Centre, Victoria",2017-05-15 06:26:00 UTC,294,"St. George's Square, Pimlico"
64997614,420,7675,2017-05-15 06:33:00 UTC,55,"Finsbury Circus, Liverpool Street",2017-05-15 06:26:00 UTC,31,"Fanshaw Street, Hoxton"
64997615,780,13679,2017-05-15 06:39:00 UTC,129,"Golden Square, Soho",2017-05-15 06:26:00 UTC,14,"Belgrove Street , King's Cross"
64997616,1440,14466,2017-05-15 06:51:00 UTC,292,"Montpelier Street, Knightsbridge",2017-05-15 06:27:00 UTC,14,"Belgrove Street , King's Cross"
64997617,480,3343,2017-05-15 06:35:00 UTC,640,"Silverthorne Road, Battersea",2017-05-15 06:27:00 UTC,772,"Binfield Road, Stockwell"
64997618,1740,14733,2017-05-15 06:56:00 UTC,126,"Museum of London, Barbican",2017-05-15 06:27:00 UTC,307,"Black Lion Gate, Kensington Gardens"
64997619,420,12206,2017-05-15 06:34:00 UTC,138,"Green Street, Mayfair",2017-05-15 06:27:00 UTC,290,"Winsland Street, Paddington"
64997620,840,8841,2017-05-15 06:41:00 UTC,594,"Kingsway Southbound, Strand",2017-05-15 06:27:00 UTC,513,"Watney Market, Stepney"
64997621,600,14028,2017-05-15 06:37:00 UTC,101,"Queen Street 1, Bank",2017-05-15 06:27:00 UTC,154,"Waterloo Station 3, Waterloo"
64997622,180,2796,2017-05-15 06:30:00 UTC,780,"Imperial Wharf Station, Sands End",2017-05-15 06:27:00 UTC,731,"Michael Road, Walham Green"
64997623,540,11310,2017-05-15 06:36:00 UTC,583,"Abingdon Green, Westminster",2017-05-15 06:27:00 UTC,86,"Sancroft Street, Vauxhall"
64997624,840,1390,2017-05-15 06:41:00 UTC,388,"Southampton Street, Strand",2017-05-15 06:27:00 UTC,270,"Kennington Lane Rail Bridge, Vauxhall"
64997625,1140,4105,2017-05-15 06:46:00 UTC,452,"St. Katharine's Way, Tower",2017-05-15 06:27:00 UTC,454,"Napier Avenue, Millwall"
64997626,1140,13655,2017-05-15 06:46:00 UTC,309,"Embankment (Savoy), Strand",2017-05-15 06:27:00 UTC,47,"Warwick Avenue Station, Maida Vale"
64997627,780,1570,2017-05-15 06:41:00 UTC,331,"Bunhill Row, Moorgate",2017-05-15 06:28:00 UTC,593,"Northdown Street, King's Cross"
64997628,420,6780,2017-05-15 06:35:00 UTC,292,"Montpelier Street, Knightsbridge",2017-05-15 06:28:00 UTC,573,"Limerston Street, West Chelsea"
64997629,540,10413,2017-05-15 06:37:00 UTC,583,"Abingdon Green, Westminster",2017-05-15 06:28:00 UTC,86,"Sancroft Street, Vauxhall"
64997630,480,14101,2017-05-15 06:36:00 UTC,3,"Christopher Street, Liverpool Street",2017-05-15 06:28:00 UTC,93,"Cloudesley Road, Angel"
64997631,780,8047,2017-05-15 06:41:00 UTC,123,"St. John Street, Finsbury",2017-05-15 06:28:00 UTC,104,"Crosswall, Tower"
64997632,600,10606,2017-05-15 06:38:00 UTC,83,"Panton Street, West End",2017-05-15 06:28:00 UTC,43,"Crawford Street, Marylebone"
64997633,360,2900,2017-05-15 06:34:00 UTC,509,"Fore Street, Guildhall",2017-05-15 06:28:00 UTC,732,"Duke Street Hill, London Bridge"
64997634,1080,2758,2017-05-15 06:46:00 UTC,392,"Imperial College, Knightsbridge",2017-05-15 06:28:00 UTC,696,"Charing Cross Hospital, Hammersmith"
64997635,840,13570,2017-05-15 06:42:00 UTC,668,"Ravenscourt Park Station, Hammersmith",2017-05-15 06:28:00 UTC,671,"Parsons Green Station, Parsons Green"
64997636,120,14387,2017-05-15 06:30:00 UTC,10,"Park Street, Bankside",2017-05-15 06:28:00 UTC,9,"New Globe Walk, Bankside"
64997637,360,14353,2017-05-15 06:34:00 UTC,28,"Bolsover Street, Fitzrovia",2017-05-15 06:28:00 UTC,400,"George Street, Marylebone"
64997638,960,14346,2017-05-15 06:44:00 UTC,160,"Waterloo Place, St. James's",2017-05-15 06:28:00 UTC,290,"Winsland Street, Paddington"
64997639,1020,11471,2017-05-15 06:45:00 UTC,101,"Queen Street 1, Bank",2017-05-15 06:28:00 UTC,450,"Jubilee Street, Stepney"
64997640,300,2675,2017-05-15 06:34:00 UTC,71,"Newgate Street , St. Paul's",2017-05-15 06:29:00 UTC,55,"Finsbury Circus, Liverpool Street"
64997641,840,2289,2017-05-15 06:43:00 UTC,301,"Marylebone Lane, Marylebone",2017-05-15 06:29:00 UTC,590,"Greenberry Street, St.John's Wood"
64997642,1200,6917,2017-05-15 06:49:00 UTC,514,"Portman Square, Marylebone",2017-05-15 06:29:00 UTC,296,"Knaresborough Place, Earl's Court"
64997643,600,6090,2017-05-15 06:39:00 UTC,617,"Elysium Place, Fulham",2017-05-15 06:29:00 UTC,707,"Barons Court Station, West Kensington"
64997644,300,3693,2017-05-15 06:34:00 UTC,73,"Old Street Station, St. Luke's",2017-05-15 06:29:00 UTC,58,"New Inn Yard, Shoreditch"
64997645,420,12440,2017-05-15 06:36:00 UTC,130,"Tower Gardens , Tower",2017-05-15 06:29:00 UTC,488,"Reardon Street, Wapping"
64997646,660,10311,2017-05-15 06:40:00 UTC,508,"Fournier Street, Whitechapel",2017-05-15 06:29:00 UTC,246,"Berry Street, Clerkenwell"
64997647,360,2131,2017-05-15 06:36:00 UTC,95,"Aldersgate Street, Barbican",2017-05-15 06:30:00 UTC,326,"Graham Street, Angel"
64997648,180,9868,2017-05-15 06:33:00 UTC,114,"Park Road (Baker Street), The Regent's Park",2017-05-15 06:30:00 UTC,60,"Lisson Grove, St. John's Wood"
64997649,780,11690,2017-05-15 06:43:00 UTC,640,"Silverthorne Road, Battersea",2017-05-15 06:30:00 UTC,735,"Grant Road East, Clapham Junction"
64997650,1080,6153,2017-05-15 06:48:00 UTC,5,"Sedding Street, Sloane Square",2017-05-15 06:30:00 UTC,660,"West Kensington Station, West Kensington"
64997651,1020,14277,2017-05-15 06:47:00 UTC,780,"Imperial Wharf Station, Sands End",2017-05-15 06:30:00 UTC,657,"Blythe Road West, Shepherd's Bush"
64997652,420,10246,2017-05-15 06:37:00 UTC,168,"Argyll Road, Kensington",2017-05-15 06:30:00 UTC,151,"Chepstow Villas, Notting Hill"
64997653,660,5228,2017-05-15 06:41:00 UTC,263,"St. Mary Axe, Aldgate",2017-05-15 06:30:00 UTC,107,"Finsbury Leisure Centre, St. Luke's"
64997654,1320,10543,2017-05-15 06:52:00 UTC,514,"Portman Square, Marylebone",2017-05-15 06:30:00 UTC,55,"Finsbury Circus, Liverpool Street"
64997655,1920,3610,2017-05-15 07:02:00 UTC,175,"Appold Street, Liverpool Street",2017-05-15 06:30:00 UTC,447,"Jubilee Crescent, Cubitt Town"
64997656,1380,13539,2017-05-15 06:53:00 UTC,190,"Rampayne Street, Pimlico",2017-05-15 06:30:00 UTC,758,"Westbourne Park Road, Portobello"
64997657,1320,4018,2017-05-15 06:53:00 UTC,583,"Abingdon Green, Westminster",2017-05-15 06:31:00 UTC,701,"Vicarage Crescent, Battersea"
64997658,960,10809,2017-05-15 06:47:00 UTC,684,"Neville Gill Close, Wandsworth",2017-05-15 06:31:00 UTC,653,"Simpson Street, Clapham Junction"
64997659,120,14749,2017-05-15 06:33:00 UTC,157,"Wright's Lane, Kensington",2017-05-15 06:31:00 UTC,38,"Abingdon Villas, Kensington"
64997660,900,14222,2017-05-15 06:46:00 UTC,348,"Grosvenor Square, Mayfair",2017-05-15 06:31:00 UTC,426,"Vincent Street, Pimlico"
64997661,1020,12504,2017-05-15 06:48:00 UTC,378,"Natural History Museum, South Kensington",2017-05-15 06:31:00 UTC,623,"Nantes Close, Wandsworth"
64997662,240,6009,2017-05-15 06:35:00 UTC,671,"Parsons Green Station, Parsons Green",2017-05-15 06:31:00 UTC,648,"Peterborough Road, Sands End"
64997663,1020,13435,2017-05-15 06:48:00 UTC,159,"Great Marlborough Street, Soho",2017-05-15 06:31:00 UTC,178,"Warwick Square, Pimlico"
64997664,1620,14211,2017-05-15 06:58:00 UTC,248,"Triangle Car Park, Hyde Park",2017-05-15 06:31:00 UTC,708,"Disraeli Road, Putney"
64997665,360,14517,2017-05-15 06:38:00 UTC,593,"Northdown Street, King's Cross",2017-05-15 06:32:00 UTC,51,"Finsbury Library , Finsbury"
64997666,1020,4675,2017-05-15 06:49:00 UTC,359,"Butler Place, Westminster",2017-05-15 06:32:00 UTC,524,"Lancaster Gate , Bayswater"
64997667,960,9928,2017-05-15 06:48:00 UTC,228,"St. James's Square, St. James's",2017-05-15 06:32:00 UTC,307,"Black Lion Gate, Kensington Gardens"
64997668,780,9110,2017-05-15 06:45:00 UTC,41,"Sun Street, Liverpool Street",2017-05-15 06:32:00 UTC,308,"Long Lane , Bermondsey"
64997669,1140,10690,2017-05-15 06:51:00 UTC,553,"Regent's Row , Haggerston",2017-05-15 06:32:00 UTC,692,"Cadogan Close, Victoria Park"
64997670,480,3963,2017-05-15 06:40:00 UTC,680,"Westbridge Road, Battersea",2017-05-15 06:32:00 UTC,649,"World's End Place, West Chelsea"
64997671,900,4977,2017-05-15 06:47:00 UTC,320,"Queen Mother Sports Centre, Victoria",2017-05-15 06:32:00 UTC,609,"Sugden Road, Clapham"
64997672,1320,12692,2017-05-15 06:54:00 UTC,228,"St. James's Square, St. James's",2017-05-15 06:32:00 UTC,236,"Fashion Street, Whitechapel"
64997673,1140,8544,2017-05-15 06:51:00 UTC,263,"St. Mary Axe, Aldgate",2017-05-15 06:32:00 UTC,798,"Birkenhead Street, King's Cross"
64997674,960,14763,2017-05-15 06:48:00 UTC,359,"Butler Place, Westminster",2017-05-15 06:32:00 UTC,524,"Lancaster Gate , Bayswater"
64997675,900,13439,2017-05-15 06:47:00 UTC,320,"Queen Mother Sports Centre, Victoria",2017-05-15 06:32:00 UTC,609,"Sugden Road, Clapham"
64997676,660,8400,2017-05-15 06:43:00 UTC,546,"New Fetter Lane, Holborn",2017-05-15 06:32:00 UTC,104,"Crosswall, Tower"
64997677,420,11273,2017-05-15 06:39:00 UTC,24,"British Museum, Bloomsbury",2017-05-15 06:32:00 UTC,798,"Birkenhead Street, King's Cross"
64997678,1680,8716,2017-05-15 07:00:00 UTC,111,"Park Lane , Hyde Park",2017-05-15 06:32:00 UTC,566,"Westfield Ariel Way, White City"
64997679,720,282,2017-05-15 06:44:00 UTC,83,"Panton Street, West End",2017-05-15 06:32:00 UTC,798,"Birkenhead Street, King's Cross"
64997680,1080,11484,2017-05-15 06:50:00 UTC,557,"King Edward Street, St Pauls",2017-05-15 06:32:00 UTC,149,"Kennington Road Post Office, Oval"
64997681,300,13478,2017-05-15 06:38:00 UTC,58,"New Inn Yard, Shoreditch",2017-05-15 06:33:00 UTC,351,"Macclesfield Rd, St Lukes"
64997682,960,7067,2017-05-15 06:48:00 UTC,681,"Bishop's Avenue, Fulham",2017-05-15 06:32:00 UTC,680,"Westbridge Road, Battersea"
64997683,540,14148,2017-05-15 06:41:00 UTC,120,"The Guildhall, Guildhall",2017-05-15 06:32:00 UTC,154,"Waterloo Station 3, Waterloo"
64997684,1080,14790,2017-05-15 06:51:00 UTC,360,"Howick Place, Westminster",2017-05-15 06:33:00 UTC,340,"Bank of England Museum, Bank"
64997685,540,4375,2017-05-15 06:42:00 UTC,101,"Queen Street 1, Bank",2017-05-15 06:33:00 UTC,154,"Waterloo Station 3, Waterloo"
64997686,1020,10010,2017-05-15 06:50:00 UTC,55,"Finsbury Circus, Liverpool Street",2017-05-15 06:33:00 UTC,820,"Victory place, Walworth"
64997687,480,5414,2017-05-15 06:41:00 UTC,101,"Queen Street 1, Bank",2017-05-15 06:33:00 UTC,154,"Waterloo Station 3, Waterloo"
64997688,420,5523,2017-05-15 06:40:00 UTC,24,"British Museum, Bloomsbury",2017-05-15 06:33:00 UTC,798,"Birkenhead Street, King's Cross"
64997689,1680,347,2017-05-15 07:01:00 UTC,529,"Manresa Road, Chelsea",2017-05-15 06:33:00 UTC,14,"Belgrove Street , King's Cross"
64997690,1260,11392,2017-05-15 06:54:00 UTC,41,"Sun Street, Liverpool Street",2017-05-15 06:33:00 UTC,20,"Drummond Street , Euston"
64997691,1200,14762,2017-05-15 06:53:00 UTC,300,"Serpentine Car Park, Hyde Park",2017-05-15 06:33:00 UTC,14,"Belgrove Street , King's Cross"
64997692,720,10042,2017-05-15 06:45:00 UTC,251,"Brushfield Street, Liverpool Street",2017-05-15 06:33:00 UTC,272,"Baylis Road, Waterloo"
64997693,420,12328,2017-05-15 06:40:00 UTC,101,"Queen Street 1, Bank",2017-05-15 06:33:00 UTC,246,"Berry Street, Clerkenwell"
64997694,720,4857,2017-05-15 06:45:00 UTC,561,"Rectory Square, Stepney",2017-05-15 06:33:00 UTC,134,"Wapping High Street, Wapping"
64997695,840,6976,2017-05-15 06:48:00 UTC,317,"Dickens Square, Borough",2017-05-15 06:34:00 UTC,33,"Central House, Aldgate"
64997696,420,4812,2017-05-15 06:41:00 UTC,24,"British Museum, Bloomsbury",2017-05-15 06:34:00 UTC,227,"Great Percy Street, Clerkenwell"
64997697,1260,10532,2017-05-15 06:54:00 UTC,348,"Grosvenor Square, Mayfair",2017-05-15 06:33:00 UTC,710,"Albert Bridge Road, Battersea Park"
64997698,1260,13895,2017-05-15 06:55:00 UTC,29,"Hereford Road, Bayswater",2017-05-15 06:34:00 UTC,280,"Royal Avenue 2, Chelsea"
64997699,1620,5356,2017-05-15 07:01:00 UTC,592,"Bishop's Bridge Road East, Bayswater",2017-05-15 06:34:00 UTC,640,"Silverthorne Road, Battersea"
